America/Indiana/Indianapolis,CPT,-5:00
America/Indiana/Indianapolis,EST,-5:00
America/Indiana/Indianapolis,EDT,-4:00
America/Indiana/Marengo,LMT,-5:45
America/Indiana/Marengo,CDT,-5:00
America/Indiana/Marengo,CST,-6:00
America/Indiana/Marengo,CWT,-5:00
America/Indiana/Marengo,CPT,-5:00
America/Indiana/Marengo,EST,-5:00
America/Indiana/Marengo,EDT,-4:00
America/Indiana/Vincennes,LMT,-5:50
America/Indiana/Vincennes,CDT,-5:00
America/Indiana/Vincennes,CST,-6:00
America/Indiana/Vincennes,CWT,-5:00
America/Indiana/Vincennes,CPT,-5:00
America/Indiana/Vincennes,EST,-5:00
America/Indiana/Vincennes,EDT,-4:00
America/Indiana/Petersburg,LMT,-5:49
America/Indiana/Petersburg,CDT,-5:00
America/Indiana/Petersburg,CST,-6:00
America/Indiana/Petersburg,CWT,-5:00
America/Indiana/Petersburg,CPT,-5:00
America/Indiana/Petersburg,EST,-5:00
America/Indiana/Petersburg,EDT,-4:00
America/Indiana/Winamac,LMT,-5:46
America/Indiana/Winamac,CDT,-5:00
America/Indiana/Winamac,CST,-6:00
America/Indiana/Winamac,CWT,-5:00
America/Indiana/Winamac,CPT,-5:00
America/Indiana/Winamac,EST,-5:00
America/Indiana/Winamac,EDT,-4:00
America/Indiana/Vevay,LMT,-5:40
America/Indiana/Vevay,CDT,-5:00
America/Indiana/Vevay,CST,-6:00
America/Indiana/Vevay,CWT,-5:00
America/Indiana/Vevay,CPT,-5:00
America/Indiana/Vevay,EST,-5:00
America/Indiana/Vevay,EDT,-4:00
America/Indiana/Knox,LMT,-5:46
America/Indiana/Knox,CDT,-5:00
America/Indiana/Knox,CST,-6:00
America/Indiana/Knox,CWT,-5:00
America/Indiana/Knox,CPT,-5:00
America/Indiana/Knox,EST,-5:00
America/Indiana/Knox,CST,-6:00
America/Cayman,LMT,-5:18
America/Cayman,CMT,-5:19
America/Cayman,EST,-5:00
America/Thunder_Bay,LMT,-5:57
America/Thunder_Bay,CST,-6:00
America/Thunder_Bay,EST,-5:00
America/Thunder_Bay,EWT,-4:00
America/Thunder_Bay,EPT,-4:00
America/Thunder_Bay,EDT,-4:00
America/Mazatlan,LMT,-7:05
America/Mazatlan,MST,-7:00
America/Mazatlan,CST,-6:00
America/Mazatlan,PST,-8:00
America/Mazatlan,MDT,-6:00
America/Mazatlan,MST,-7:00
America/Noronha,LMT,-2:09
America/Noronha,-01,-1:00
America/Noronha,-02,-2:00
America/Buenos_Aires,LMT,-3:53
America/Buenos_Aires,CMT,-4:16
America/Buenos_Aires,-04,-4:00
America/Buenos_Aires,-03,-3:00
America/Buenos_Aires,-02,-2:00
America/Buenos_Aires,-03,-3:00
America/Tortola,LMT,-4:06
America/Tortola,AST,-4:00
America/Cayenne,LMT,-3:29
America/Cayenne,-04,-4:00
America/Cayenne,-03,-3:00
America/St_Lucia,LMT,-4:06
America/St_Lucia,AST,-4:00
America/Danmarkshavn,LMT,-1:14
America/Danmarkshavn,-03,-3:00
America/Danmarkshavn,-03,-3:00
America/Danmarkshavn,-02,-2:00
America/Danmarkshavn,-02,-2:00
America/Danmarkshavn,GMT,+0:00
America/Paramaribo,LMT,-3:40
America/Paramaribo,PMT,-3:40
America/Paramaribo,PMT,-3:40
America/Paramaribo,-0330,-3:30
America/Paramaribo,-03,-3:00
America/Lima,LMT,-5:08
America/Lima,LMT,-5:08
America/Lima,-04,-4:00
America/Lima,-05,-5:00
America/Caracas,LMT,-4:27
America/Caracas,CMT,-4:27
America/Caracas,-0430,-4:30
America/Caracas,-04,-4:00
America/Phoenix,LMT,-7:28
America/Phoenix,MDT,-6:00
America/Phoenix,MST,-7:00
America/Phoenix,MWT,-6:00
America/Araguaina,LMT,-3:12
America/Araguaina,-02,-2:00
America/Araguaina,-03,-3:00
America/Lower_Princes,LMT,-4:35
America/Lower_Princes,-0430,-4:30
America/Lower_Princes,AST,-4:00
America/Punta_Arenas,LMT,-4:43
America/Punta_Arenas,SMT,-4:42
America/Punta_Arenas,-05,-5:00
America/Punta_Arenas,-04,-4:00
America/Punta_Arenas,-04,-4:00
America/Punta_Arenas,-03,-3:00
America/Punta_Arenas,-04,-4:00
America/Punta_Arenas,-03,-3:00
America/Cambridge_Bay,-00,+0:00
America/Cambridge_Bay,MWT,-6:00
America/Cambridge_Bay,MPT,-6:00
America/Cambridge_Bay,MST,-7:00
America/Cambridge_Bay,MDDT,-5:00
America/Cambridge_Bay,MDT,-6:00
America/Cambridge_Bay,CDT,-5:00
America/Cambridge_Bay,CST,-6:00
America/Cambridge_Bay,EST,-5:00
America/Cambridge_Bay,MDT,-6:00
America/Cambridge_Bay,MST,-7:00
America/Montreal,LMT,-5:17
America/Montreal,EDT,-4:00
America/Montreal,EST,-5:00
America/Montreal,EWT,-4:00
America/Montreal,EPT,-4:00
America/Santarem,LMT,-3:38
America/Santarem,-03,-3:00
America/Santarem,-04,-4:00
America/Santarem,-03,-3:00
America/Cancun,LMT,-5:47
America/Cancun,CST,-6:00
America/Cancun,EDT,-4:00
America/Cancun,EST,-5:00
America/Cancun,CDT,-5:00
America/Matamoros,LMT,-6:40
America/Matamoros,CST,-6:00
America/Matamoros,CDT,-5:00
America/Eirunepe,LMT,-4:39
America/Eirunepe,-04,-4:00
America/Eirunepe,-05,-5:00
America/Eirunepe,-04,-4:00
America/Eirunepe,-05,-5:00
America/Santa_Isabel,LMT,-7:48
America/Santa_Isabel,MST,-7:00
America/Santa_Isabel,PST,-8:00
America/Santa_Isabel,PDT,-7:00
America/Santa_Isabel,PWT,-7:00
America/Santa_Isabel,PPT,-7:00
America/Grenada,LMT,-4:06
America/Grenada,AST,-4:00
America/Marigot,LMT,-4:06
America/Marigot,AST,-4:00
America/Inuvik,-00,+0:00
America/Inuvik,PDDT,-6:00
America/Inuvik,PST,-8:00
America/Inuvik,MST,-7:00
America/Inuvik,MDT,-6:00
America/Managua,LMT,-5:45
America/Managua,MMT,-5:45
America/Managua,CST,-6:00
America/Managua,EST,-5:00
America/Managua,CDT,-5:00
America/Managua,CST,-6:00
America/Dawson,LMT,-9:17
America/Dawson,YDT,-8:00
America/Dawson,YST,-9:00
America/Dawson,YWT,-8:00
America/Dawson,YPT,-8:00
America/Dawson,YDDT,-7:00
America/Dawson,PST,-8:00
America/Dawson,PDT,-7:00
America/Moncton,LMT,-4:19
America/Moncton,EST,-5:00
America/Moncton,ADT,-3:00
America/Moncton,AST,-4:00
America/Moncton,AWT,-3:00
America/Moncton,APT,-3:00
America/Santiago,LMT,-4:42
America/Santiago,SMT,-4:42
America/Santiago,-05,-5:00
America/Santiago,-04,-4:00
America/Santiago,-04,-4:00
America/Santiago,-03,-3:00
America/Santiago,-03,-3:00
America/Santiago,-04,-4:00
America/Creston,LMT,-7:46
America/Creston,MST,-7:00
America/Creston,PST,-8:00
America/Creston,MST,-7:00
America/Cordoba,LMT,-4:16
America/Cordoba,CMT,-4:16
America/Cordoba,-04,-4:00
America/Cordoba,-03,-3:00
America/Cordoba,-02,-2:00
America/Cordoba,-03,-3:00
America/Jamaica,LMT,-5:07
America/Jamaica,KMT,-5:07
America/Jamaica,EST,-5:00
America/Jamaica,EDT,-4:00
America/Maceio,LMT,-2:22
America/Maceio,-02,-2:00
America/Maceio,-03,-3:00
America/Dawson_Creek,LMT,-8:00
America/Dawson_Creek,PDT,-7:00
America/Dawson_Creek,PST,-8:00
America/Dawson_Creek,PWT,-7:00
America/Dawson_Creek,PPT,-7:00
America/Dawson_Creek,MST,-7:00
America/Toronto,LMT,-5:17
America/Toronto,EDT,-4:00
America/Toronto,EST,-5:00
America/Toronto,EWT,-4:00
America/Toronto,EPT,-4:00
America/Mexico_City,LMT,-6:36
America/Mexico_City,MST,-7:00
America/Mexico_City,CST,-6:00
America/Mexico_City,CDT,-5:00
America/Mexico_City,CWT,-5:00
America/Nassau,LMT,-5:09
America/Nassau,EDT,-4:00
America/Nassau,EST,-5:00
America/Cuiaba,LMT,-3:44
America/Cuiaba,-03,-3:00
America/Cuiaba,-04,-4:00
America/Guadeloupe,LMT,-4:06
America/Guadeloupe,AST,-4:00
America/Goose_Bay,LMT,-4:01
America/Goose_Bay,NST,-3:30
America/Goose_Bay,NDT,-2:30
America/Goose_Bay,NST,-3:30
America/Goose_Bay,NDT,-2:30
America/Goose_Bay,NPT,-2:30
America/Goose_Bay,NWT,-2:30
America/Goose_Bay,ADT,-3:00
America/Goose_Bay,AST,-4:00
America/Goose_Bay,ADDT,-2:00
America/Goose_Bay,ADT,-3:00
America/Louisville,LMT,-5:43
America/Louisville,CDT,-5:00
America/Louisville,CST,-6:00
America/Louisville,CWT,-5:00
America/Louisville,CPT,-5:00
America/Louisville,EST,-5:00
America/Louisville,EDT,-4:00
America/Rainy_River,LMT,-6:18
America/Rainy_River,CDT,-5:00
America/Rainy_River,CST,-6:00
America/Rainy_River,CWT,-5:00
America/Rainy_River,CPT,-5:00
America/Montevideo,LMT,-3:44
America/Montevideo,MMT,-3:44
America/Montevideo,-04,-4:00
America/Montevideo,-0330,-3:30
America/Montevideo,-03,-3:00
America/Montevideo,-03,-3:00
America/Montevideo,-0230,-2:30
America/Montevideo,-02,-2:00
America/Montevideo,-0130,-1:30
America/Montevideo,-02,-2:00
America/Knox_IN,LMT,-5:46
America/Knox_IN,CDT,-5:00
America/Knox_IN,CST,-6:00
America/Knox_IN,CWT,-5:00
America/Knox_IN,CPT,-5:00
America/Knox_IN,EST,-5:00
America/Knox_IN,CST,-6:00
America/Grand_Turk,LMT,-4:44
America/Grand_Turk,KMT,-5:07
America/Grand_Turk,EST,-5:00
America/Grand_Turk,EDT,-4:00
America/Grand_Turk,AST,-4:00
America/Grand_Turk,EST,-5:00
America/Guayaquil,LMT,-5:19
America/Guayaquil,QMT,-5:14
America/Guayaquil,-04,-4:00
America/Guayaquil,-05,-5:00
America/Guyana,LMT,-3:52
America/Guyana,-0345,-3:45
America/Guyana,-03,-3:00
America/Guyana,-04,-4:00
America/Havana,LMT,-5:29
America/Havana,HMT,-5:29
America/Havana,CDT,-4:00
America/Havana,CST,-5:00
America/Havana,CST,-5:00
America/Havana,CDT,-4:00
America/Bahia,LMT,-2:34
America/Bahia,-02,-2:00
America/Bahia,-03,-3:00
America/Antigua,LMT,-4:06
America/Antigua,AST,-4:00
America/Thule,LMT,-4:35
America/Thule,ADT,-3:00
America/Thule,AST,-4:00
Antarctica/Syowa,-00,+0:00
Antarctica/Syowa,+03,+3:00
Antarctica/Vostok,-00,+0:00
Antarctica/Vostok,+06,+6:00
Antarctica/Davis,-00,+0:00
Antarctica/Davis,+07,+7:00
Antarctica/Davis,+05,+5:00
Antarctica/Davis,+07,+7:00
Antarctica/McMurdo,LMT,+11:39
Antarctica/McMurdo,NZST,+12:30
Antarctica/McMurdo,NZMT,+11:30
Antarctica/McMurdo,NZST,+12:00
Antarctica/McMurdo,NZDT,+13:00
Antarctica/McMurdo,NZST,+12:00
Antarctica/McMurdo,NZST,+12:00
Antarctica/Palmer,-00,+0:00
Antarctica/Palmer,-04,-4:00
Antarctica/Palmer,-03,-3:00
Antarctica/Palmer,-02,-2:00
Antarctica/Palmer,-03,-3:00
Antarctica/Palmer,-03,-3:00
Antarctica/Palmer,-04,-4:00
Antarctica/Palmer,-03,-3:00
Antarctica/Troll,-00,+0:00
Antarctica/Troll,+02,+2:00
Antarctica/Troll,+00,+0:00
Antarctica/Troll,+00,+0:00
Antarctica/Rothera,-00,+0:00
Antarctica/Rothera,-03,-3:00
Antarctica/DumontDUrville,-00,+0:00
Antarctica/DumontDUrville,+10,+10:00
Antarctica/South_Pole,LMT,+11:39
Antarctica/South_Pole,NZST,+12:30
Antarctica/South_Pole,NZMT,+11:30
Antarctica/South_Pole,NZST,+12:00
Antarctica/South_Pole,NZDT,+13:00
Antarctica/South_Pole,NZST,+12:00
Antarctica/South_Pole,NZST,+12:00
Antarctica/Macquarie,-00,+0:00
Antarctica/Macquarie,AEST,+10:00
Antarctica/Macquarie,AEDT,+11:00
Antarctica/Macquarie,-00,+0:00
Antarctica/Macquarie,AEDT,+11:00
Antarctica/Macquarie,AEST,+10:00
Antarctica/Macquarie,+11,+11:00
Antarctica/Mawson,-00,+0:00
Antarctica/Mawson,+06,+6:00
Antarctica/Mawson,+05,+5:00
Antarctica/Casey,-00,+0:00
Antarctica/Casey,+08,+8:00
Antarctica/Casey,+11,+11:00
Antarctica/Casey,+08,+8:00
Arctic/Longyearbyen,LMT,+0:43
Arctic/Longyearbyen,CEST,+2:00
Arctic/Longyearbyen,CET,+1:00
Arctic/Longyearbyen,CET,+1:00
Arctic/Longyearbyen,CEST,+2:00
Arctic/Longyearbyen,CEST,+2:00
Arctic/Longyearbyen,CET,+1:00
Asia/Tbilisi,LMT,+2:59
Asia/Tbilisi,TBMT,+2:59
Asia/Tbilisi,+03,+3:00
Asia/Tbilisi,+05,+5:00
Asia/Tbilisi,+04,+4:00
Asia/Tbilisi,+04,+4:00
Asia/Tbilisi,+05,+5:00
Asia/Tbilisi,+04,+4:00
Asia/Tbilisi,+03,+3:00
Asia/Tbilisi,+04,+4:00
Asia/Tbilisi,+04,+4:00
Asia/Taipei,LMT,+8:06
Asia/Taipei,CST,+8:00
Asia/Taipei,JST,+9:00
Asia/Taipei,CDT,+9:00
Asia/Taipei,CST,+8:00
Asia/Calcutta,LMT,+5:53
Asia/Calcutta,MMT,+5:21
Asia/Calcutta,IST,+5:30
Asia/Calcutta,+0630,+6:30
Asia/Pontianak,LMT,+7:17
Asia/Pontianak,PMT,+7:17
Asia/Pontianak,+0730,+7:30
Asia/Pontianak,+09,+9:00
Asia/Pontianak,+08,+8:00
Asia/Pontianak,WITA,+8:00
Asia/Pontianak,WIB,+7:00
Asia/Aqtobe,LMT,+3:48
Asia/Aqtobe,+04,+4:00
Asia/Aqtobe,+05,+5:00
Asia/Aqtobe,+06,+6:00
Asia/Aqtobe,+06,+6:00
Asia/Aqtobe,+05,+5:00
Asia/Aqtobe,+06,+6:00
Asia/Aqtobe,+05,+5:00
Asia/Aqtobe,+04,+4:00
Asia/Aqtobe,+06,+6:00
Asia/Aqtobe,+05,+5:00
Asia/Kolkata,LMT,+5:53
Asia/Kolkata,MMT,+5:21
Asia/Kolkata,IST,+5:30
Asia/Kolkata,+0630,+6:30
Asia/Barnaul,LMT,+5:35
Asia/Barnaul,+06,+6:00
Asia/Barnaul,+08,+8:00
Asia/Barnaul,+07,+7:00
Asia/Barnaul,+07,+7:00
Asia/Barnaul,+08,+8:00
Asia/Barnaul,+07,+7:00
Asia/Barnaul,+06,+6:00
Asia/Barnaul,+07,+7:00
Asia/Barnaul,+07,+7:00
Asia/Kuching,LMT,+7:21
Asia/Kuching,+0730,+7:30
Asia/Kuching,+0820,+8:20
Asia/Kuching,+08,+8:00
Asia/Kuching,+09,+9:00
Asia/Kuching,+08,+8:00
Asia/Manila,LMT,-15:56
Asia/Manila,PDT,+9:00
Asia/Manila,PST,+8:00
Asia/Manila,JST,+9:00
Asia/Manila,PST,+8:00
Asia/Atyrau,LMT,+3:27
Asia/Atyrau,+03,+3:00
Asia/Atyrau,+05,+5:00
Asia/Atyrau,+06,+6:00
Asia/Atyrau,+06,+6:00
Asia/Atyrau,+05,+5:00
Asia/Atyrau,+06,+6:00
Asia/Atyrau,+05,+5:00
Asia/Atyrau,+04,+4:00
Asia/Atyrau,+05,+5:00
Asia/Macao,LMT,+7:34
Asia/Macao,CST,+8:00
Asia/Macao,+10,+10:00
Asia/Macao,+09,+9:00
Asia/Macao,CDT,+9:00
Asia/Macao,CST,+8:00
Asia/Macao,CDT,+9:00
Asia/Qatar,LMT,+3:26
Asia/Qatar,+04,+4:00
Asia/Qatar,+03,+3:00
Asia/Irkutsk,LMT,+6:57
Asia/Irkutsk,IMT,+6:57
Asia/Irkutsk,+07,+7:00
Asia/Irkutsk,+09,+9:00
Asia/Irkutsk,+08,+8:00
Asia/Irkutsk,+08,+8:00
Asia/Irkutsk,+09,+9:00
Asia/Irkutsk,+08,+8:00
Asia/Irkutsk,+07,+7:00
Asia/Irkutsk,+09,+9:00
Asia/Irkutsk,+09,+9:00
Asia/Irkutsk,+08,+8:00
Asia/Hebron,LMT,+2:20
Asia/Hebron,EEST,+3:00
Asia/Hebron,EET,+2:00
Asia/Hebron,IDT,+3:00
Asia/Hebron,IST,+2:00
Asia/Hebron,EET,+2:00
Asia/Famagusta,LMT,+2:15
Asia/Famagusta,EEST,+3:00
Asia/Famagusta,EET,+2:00
Asia/Famagusta,EET,+2:00
Asia/Famagusta,EEST,+3:00
Asia/Famagusta,+03,+3:00
Asia/Famagusta,EET,+2:00
Asia/Saigon,LMT,+7:06
Asia/Saigon,PLMT,+7:06
Asia/Saigon,+07,+7:00
Asia/Saigon,+08,+8:00
Asia/Saigon,+09,+9:00
Asia/Saigon,+07,+7:00
Asia/Harbin,LMT,+8:05
Asia/Harbin,CDT,+9:00
Asia/Harbin,CST,+8:00
Asia/Hovd,LMT,+6:06
Asia/Hovd,+06,+6:00
Asia/Hovd,+08,+8:00
Asia/Hovd,+07,+7:00
Asia/Gaza,LMT,+2:17
Asia/Gaza,EEST,+3:00
Asia/Gaza,EET,+2:00
Asia/Gaza,IDT,+3:00
Asia/Gaza,IST,+2:00
Asia/Gaza,EET,+2:00
Asia/Omsk,LMT,+4:53
Asia/Omsk,+05,+5:00
Asia/Omsk,+07,+7:00
Asia/Omsk,+06,+6:00
Asia/Omsk,+06,+6:00
Asia/Omsk,+07,+7:00
Asia/Omsk,+06,+6:00
Asia/Omsk,+05,+5:00
Asia/Omsk,+07,+7:00
Asia/Omsk,+07,+7:00
Asia/Omsk,+06,+6:00
Asia/Dacca,LMT,+6:01
Asia/Dacca,HMT,+5:53
Asia/Dacca,+0630,+6:30
Asia/Dacca,+0530,+5:30
Asia/Dacca,+06,+6:00
Asia/Dacca,+07,+7:00
Asia/Urumqi,LMT,+5:50
Asia/Urumqi,+06,+6:00
Asia/Dhaka,LMT,+6:01
Asia/Dhaka,HMT,+5:53
Asia/Dhaka,+0630,+6:30
Asia/Dhaka,+0530,+5:30
Asia/Dhaka,+06,+6:00
Asia/Dhaka,+07,+7:00
Asia/Hong_Kong,LMT,+7:36
Asia/Hong_Kong,HKT,+8:00
Asia/Hong_Kong,HKST,+9:00
Asia/Hong_Kong,HKT,+8:30
Asia/Hong_Kong,JST,+9:00
Asia/Hong_Kong,HKT,+8:00
Asia/Colombo,LMT,+5:19
Asia/Colombo,MMT,+5:19
Asia/Colombo,+0530,+5:30
Asia/Colombo,+06,+6:00
Asia/Colombo,+0630,+6:30
Asia/Colombo,+0630,+6:30
Asia/Colombo,+06,+6:00
Asia/Colombo,+0530,+5:30
Asia/Vientiane,LMT,+6:42
Asia/Vientiane,BMT,+6:42
Asia/Vientiane,+07,+7:00
Asia/Kashgar,LMT,+5:50
Asia/Kashgar,+06,+6:00
Asia/Novosibirsk,LMT,+5:31
Asia/Novosibirsk,+06,+6:00
Asia/Novosibirsk,+08,+8:00
Asia/Novosibirsk,+07,+7:00
Asia/Novosibirsk,+07,+7:00
Asia/Novosibirsk,+08,+8:00
Asia/Novosibirsk,+07,+7:00
Asia/Novosibirsk,+06,+6:00
Asia/Novosibirsk,+07,+7:00
Asia/Novosibirsk,+07,+7:00
Asia/Magadan,LMT,+10:03
Asia/Magadan,+10,+10:00
Asia/Magadan,+12,+12:00
Asia/Magadan,+11,+11:00
Asia/Magadan,+11,+11:00
Asia/Magadan,+12,+12:00
Asia/Magadan,+11,+11:00
Asia/Magadan,+10,+10:00
Asia/Magadan,+12,+12:00
Asia/Magadan,+12,+12:00
Asia/Magadan,+11,+11:00
Asia/Kathmandu,LMT,+5:41
Asia/Kathmandu,+0530,+5:30
Asia/Kathmandu,+0545,+5:45
Asia/Bangkok,LMT,+6:42
Asia/Bangkok,BMT,+6:42
Asia/Bangkok,+07,+7:00
Asia/Riyadh,LMT,+3:06
Asia/Riyadh,+03,+3:00
Asia/Dili,LMT,+8:22
Asia/Dili,+08,+8:00
Asia/Dili,+09,+9:00
Asia/Krasnoyarsk,LMT,+6:11
Asia/Krasnoyarsk,+06,+6:00
Asia/Krasnoyarsk,+08,+8:00
Asia/Krasnoyarsk,+07,+7:00
Asia/Krasnoyarsk,+07,+7:00
Asia/Krasnoyarsk,+08,+8:00
Asia/Krasnoyarsk,+07,+7:00
Asia/Krasnoyarsk,+06,+6:00
Asia/Krasnoyarsk,+08,+8:00
Asia/Krasnoyarsk,+08,+8:00
Asia/Krasnoyarsk,+07,+7:00
Asia/Khandyga,LMT,+9:02
Asia/Khandyga,+08,+8:00
Asia/Khandyga,+10,+10:00
Asia/Khandyga,+09,+9:00
Asia/Khandyga,+09,+9:00
Asia/Khandyga,+10,+10:00
Asia/Khandyga,+09,+9:00
Asia/Khandyga,+08,+8:00
Asia/Khandyga,+11,+11:00
Asia/Khandyga,+10,+10:00
Asia/Khandyga,+10,+10:00
Asia/Khandyga,+11,+11:00
Asia/Khandyga,+09,+9:00
Asia/Choibalsan,LMT,+7:38
Asia/Choibalsan,+07,+7:00
Asia/Choibalsan,+08,+8:00
Asia/Choibalsan,+09,+9:00
Asia/Choibalsan,+10,+10:00
Asia/Choibalsan,+09,+9:00
Asia/Choibalsan,+08,+8:00
Asia/Ust-Nera,LMT,+9:32
Asia/Ust-Nera,+08,+8:00
Asia/Ust-Nera,+09,+9:00
Asia/Ust-Nera,+11,+11:00
Asia/Ust-Nera,+12,+12:00
Asia/Ust-Nera,+11,+11:00
Asia/Ust-Nera,+12,+12:00
Asia/Ust-Nera,+11,+11:00
Asia/Ust-Nera,+10,+10:00
Asia/Ust-Nera,+12,+12:00
Asia/Ust-Nera,+12,+12:00
Asia/Ust-Nera,+10,+10:00
Asia/Ashkhabad,LMT,+3:53
Asia/Ashkhabad,+04,+4:00
Asia/Ashkhabad,+06,+6:00
Asia/Ashkhabad,+05,+5:00
Asia/Ashkhabad,+05,+5:00
Asia/Ashkhabad,+06,+6:00
Asia/Ashkhabad,+05,+5:00
Asia/Ashkhabad,+04,+4:00
Asia/Ashkhabad,+05,+5:00
Asia/Kabul,LMT,+4:36
Asia/Kabul,+04,+4:00
Asia/Kabul,+0430,+4:30
Asia/Qostanay,LMT,+4:14
Asia/Qostanay,+04,+4:00
Asia/Qostanay,+05,+5:00
Asia/Qostanay,+06,+6:00
Asia/Qostanay,+06,+6:00
Asia/Qostanay,+05,+5:00
Asia/Qostanay,+06,+6:00
Asia/Qostanay,+05,+5:00
Asia/Qostanay,+04,+4:00
Asia/Qostanay,+06,+6:00
Asia/Qostanay,+06,+6:00
Asia/Tashkent,LMT,+4:37
Asia/Tashkent,+05,+5:00
Asia/Tashkent,+07,+7:00
Asia/Tashkent,+06,+6:00
Asia/Tashkent,+06,+6:00
Asia/Tashkent,+07,+7:00
Asia/Tashkent,+06,+6:00
Asia/Tashkent,+05,+5:00
Asia/Shanghai,LMT,+8:05
Asia/Shanghai,CDT,+9:00
Asia/Shanghai,CST,+8:00
Asia/Bahrain,LMT,+3:26
Asia/Bahrain,+04,+4:00
Asia/Bahrain,+03,+3:00
Asia/Rangoon,LMT,+6:24
Asia/Rangoon,RMT,+6:24
Asia/Rangoon,+0630,+6:30
Asia/Rangoon,+09,+9:00
Asia/Rangoon,+0630,+6:30
Asia/Chungking,LMT,+8:05
Asia/Chungking,CDT,+9:00
Asia/Chungking,CST,+8:00
Asia/Tehran,LMT,+3:25
Asia/Tehran,TMT,+3:25
Asia/Tehran,+0330,+3:30
Asia/Tehran,+05,+5:00
Asia/Tehran,+04,+4:00
Asia/Tehran,+0430,+4:30
Asia/Tehran,+0330,+3:30
Asia/Istanbul,LMT,+1:55
Asia/Istanbul,IMT,+1:56
Asia/Istanbul,EEST,+3:00
Asia/Istanbul,EET,+2:00
Asia/Istanbul,+04,+4:00
Asia/Istanbul,+03,+3:00
Asia/Istanbul,EEST,+3:00
Asia/Istanbul,EET,+2:00
Asia/Istanbul,EEST,+3:00
Asia/Istanbul,EET,+2:00
Asia/Istanbul,+03,+3:00
Asia/Dubai,LMT,+3:41
Asia/Dubai,+04,+4:00
Asia/Jakarta,LMT,+7:07
Asia/Jakarta,BMT,+7:07
Asia/Jakarta,+0720,+7:20
Asia/Jakarta,+0730,+7:30
Asia/Jakarta,+09,+9:00
Asia/Jakarta,+08,+8:00
Asia/Jakarta,WIB,+7:00
Asia/Muscat,LMT,+3:41
Asia/Muscat,+04,+4:00
Asia/Damascus,LMT,+2:25
Asia/Damascus,EEST,+3:00
Asia/Damascus,EET,+2:00
Asia/Yakutsk,LMT,+8:38
Asia/Yakutsk,+08,+8:00
Asia/Yakutsk,+10,+10:00
Asia/Yakutsk,+09,+9:00
Asia/Yakutsk,+09,+9:00
Asia/Yakutsk,+10,+10:00
Asia/Yakutsk,+09,+9:00
Asia/Yakutsk,+08,+8:00
Asia/Yakutsk,+10,+10:00
Asia/Yakutsk,+10,+10:00
Asia/Yakutsk,+09,+9:00
Asia/Thimphu,LMT,+5:58
Asia/Thimphu,+0530,+5:30
Asia/Thimphu,+06,+6:00
Asia/Samarkand,LMT,+4:27
Asia/Samarkand,+04,+4:00
Asia/Samarkand,+05,+5:00
Asia/Samarkand,+06,+6:00
Asia/Samarkand,+06,+6:00
Asia/Samarkand,+05,+5:00
Asia/Samarkand,+06,+6:00
Asia/Anadyr,LMT,+11:49
Asia/Anadyr,+12,+12:00
Asia/Anadyr,+14,+14:00
Asia/Anadyr,+13,+13:00
Asia/Anadyr,+13,+13:00
Asia/Anadyr,+12,+12:00
Asia/Anadyr,+13,+13:00
Asia/Anadyr,+12,+12:00
Asia/Anadyr,+11,+11:00
Asia/Anadyr,+12,+12:00
Asia/Vladivostok,LMT,+8:47
Asia/Vladivostok,+09,+9:00
Asia/Vladivostok,+11,+11:00
Asia/Vladivostok,+10,+10:00
Asia/Vladivostok,+10,+10:00
Asia/Vladivostok,+11,+11:00
Asia/Vladivostok,+10,+10:00
Asia/Vladivostok,+09,+9:00
Asia/Vladivostok,+11,+11:00
Asia/Vladivostok,+11,+11:00
Asia/Vladivostok,+10,+10:00
Asia/Thimbu,LMT,+5:58
Asia/Thimbu,+0530,+5:30
Asia/Thimbu,+06,+6:00
Asia/Kuala_Lumpur,LMT,+6:46
Asia/Kuala_Lumpur,SMT,+6:55
Asia/Kuala_Lumpur,+07,+7:00
Asia/Kuala_Lumpur,+0720,+7:20
Asia/Kuala_Lumpur,+0720,+7:20
Asia/Kuala_Lumpur,+0730,+7:30
Asia/Kuala_Lumpur,+09,+9:00
Asia/Kuala_Lumpur,+08,+8:00
Asia/Singapore,LMT,+6:55
Asia/Singapore,SMT,+6:55
Asia/Singapore,+07,+7:00
Asia/Singapore,+0720,+7:20
Asia/Singapore,+0720,+7:20
Asia/Singapore,+0730,+7:30
Asia/Singapore,+09,+9:00
Asia/Singapore,+08,+8:00
Asia/Tomsk,LMT,+5:39
Asia/Tomsk,+06,+6:00
Asia/Tomsk,+08,+8:00
Asia/Tomsk,+07,+7:00
Asia/Tomsk,+07,+7:00
Asia/Tomsk,+08,+8:00
Asia/Tomsk,+07,+7:00
Asia/Tomsk,+06,+6:00
Asia/Tomsk,+07,+7:00
Asia/Tomsk,+07,+7:00
Asia/Ashgabat,LMT,+3:53
Asia/Ashgabat,+04,+4:00
Asia/Ashgabat,+06,+6:00
Asia/Ashgabat,+05,+5:00
Asia/Ashgabat,+05,+5:00
Asia/Ashgabat,+06,+6:00
Asia/Ashgabat,+05,+5:00
Asia/Ashgabat,+04,+4:00
Asia/Ashgabat,+05,+5:00
Asia/Yangon,LMT,+6:24
Asia/Yangon,RMT,+6:24
Asia/Yangon,+0630,+6:30
Asia/Yangon,+09,+9:00
